,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,elapsed_seconds,performance,momentum,predicted performance,predicted momentum,integrated point winner,win probability,partial win probability,micro,macro
4559,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:51:33,4,3,179,1,2,1,1,15,40,2,2,2,76,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,2.768,1,103.0,1,0,0,0,0,0,1,0,1,1,0,0,6693,-0.11087262349917393,-0.7482817268322508,0.06068180865028916,1.351056406362252,-3,0.4129148811644033,0.19569837062885748,0.22385147738315436,0.3383404769998498
4560,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:53:23,4,4,180,1,2,1,2,0,0,1,1,2,76,104,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.183,5.937,2,109.0,0,0,1,0,0,0,1,0,0,1,0,0,6803,-1.985465810687453,-2.7337475375197036,-0.17948834889156118,1.171568057470691,-4,0.5536834975610825,0.2118523440883256,0.7686591539319639,0.6791756019431733
4561,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:53:47,4,4,181,1,2,1,2,0,15,1,2,2,76,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.568,18.463,4,91.0,0,0,1,0,0,0,1,0,1,1,0,0,6827,-1.9372491174448172,-4.6709966549645205,-0.6570566589719565,0.5145113984987345,-5,0.6247672252527289,0.13810353511708617,0.5933974861576202,0.6704089304445122
4562,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:54:29,4,4,182,1,2,1,2,0,30,1,1,1,77,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.551,12.446,3,116.0,0,1,0,0,0,0,1,1,0,1,0,0,6869,-0.01466394054277309,-4.685660595507294,-0.7334656293442324,-0.21895423084549792,-4,0.6917870326781687,-0.00831559442804497,0.5937327703995136,0.6844843528259588
4563,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:55:19,4,4,183,1,2,1,2,15,30,1,2,1,78,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.363,25.607,5,93.0,0,0,1,0,0,0,1,0,1,1,0,0,6919,-0.05084237275543524,-4.736502968262728,-0.7888323250923602,-1.0077865559378583,-3,0.6164516308246839,-0.2513066104792884,0.5873366825543583,0.6910622495918973
4564,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:56:09,4,4,184,1,2,1,2,30,30,1,1,1,79,105,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486,1.337,1,112.0,0,0,0,0,1,1,0,0,0,1,0,0,6969,0.0041695771584036034,-4.732333391104325,-0.09709661189917163,-1.10488316783703,-2,0.4404804221988803,-0.21922221725550511,0.7995779369808083,0.6810600768802902
4565,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:56:40,4,4,185,1,2,1,2,40,30,1,1,1,80,105,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,1.373,1,122.0,0,0,0,1,0,0,1,0,0,1,0,0,7000,0.01791244407858472,-4.71442094702574,-0.05040098266960025,-1.1552841505066302,-1,0.3972294135691788,-0.10498378684898141,0.8105621910839383,0.6785613738038937
4566,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:57:08,4,5,186,1,2,2,2,0,0,2,2,2,80,106,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.16,29.918,5,99.0,0,0,0,1,0,0,1,1,0,1,0,0,7028,-0.1420347403230543,-4.856455687348794,0.27223869641953624,-0.883045454087094,-2,0.3354966353498989,0.13946789137040655,0.3047578122475302,0.3440063164223735
4567,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:57:46,4,5,187,1,2,2,2,0,15,2,1,2,80,107,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.575,1.03,1,116.0,0,0,0,1,0,0,1,0,0,1,0,0,7066,-0.1558552954596787,-5.012310982808473,-0.005582731172418365,-0.8886281852595124,-3,0.5366973049395853,0.14619949236188085,0.21675752142908677,0.3465191446290325
4568,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:58:02,4,5,188,1,2,2,2,0,30,2,2,1,81,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.531,11.956,4,111.0,0,1,0,0,0,0,1,1,0,0,0,1,7082,1.889127376500826,-3.123183606307647,0.6841479646189768,-0.20448022064053561,-2,0.4816961277117797,-0.12301327892370756,0.4316735293727169,0.3383404769998498
4569,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:58:38,4,5,189,1,2,2,2,15,30,2,1,2,81,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.342,4.287,1,122.0,0,0,0,1,0,1,0,0,1,1,0,0,7118,-0.09964730324586835,-3.2228309095535153,0.04029083756192686,-0.16418938307860875,-3,0.4136840260158778,-0.02335731972749322,0.2133127136025984,0.336299509681067
4570,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:58:55,4,5,190,1,2,2,2,15,40,2,1,1,82,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735,4.595,2,113.0,0,0,0,0,1,1,0,1,0,0,0,1,7135,1.9003526967541315,-1.3224782127993837,0.04029083756192686,-0.12389854551668189,-2,0.4583388079842865,-0.046413355359747666,0.2133127136025984,0.336299509681067
4571,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,1:59:17,4,5,191,1,2,2,2,30,40,2,2,2,82,109,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.39,17.49,3,95.0,0,0,1,0,0,0,1,1,0,1,0,0,7157,-0.09964730324586835,-1.4221255160452522,0.7401590762956403,0.6162605307789584,-3,0.3672706706561301,0.15455703632332907,0.4466021265138362,0.336299509681067
4572,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:01:12,4,6,192,1,2,2,3,0,0,1,1,1,83,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.838,8.29,1,114.0,0,0,0,1,0,0,1,1,0,1,0,0,7272,-0.01399927888836161,-1.4361247949336138,-0.7668187419763868,-0.1505582111974284,-2,0.6128958443076156,0.1492890853821584,0.5823935123039916,0.6843635052524294
4573,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:01:39,4,6,193,1,2,2,3,15,0,1,1,1,84,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.123,13.445,3,121.0,0,0,0,1,0,1,0,0,1,1,0,0,7299,-0.01399927888836161,-1.4501240738219754,-0.7581801195156501,-0.9087383307130785,-1,0.5165597560382885,-0.21821056238301445,0.5852730531242372,0.6843635052524294
4574,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:02:08,4,6,194,1,2,2,3,30,0,1,2,2,84,110,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.47,9.914,2,106.0,0,1,0,0,0,0,1,0,0,1,0,0,7328,-1.9820875559214153,-3.4322116297433904,-0.15621991125322876,-1.0649582419663073,-2,0.3946852819246011,-0.025053992951211523,0.7752892148893955,0.6785613738038937
4575,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:02:59,4,6,195,1,2,2,3,30,15,1,1,1,85,110,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.577,23.191,5,122.0,0,0,1,0,0,0,1,1,0,1,0,0,7379,-0.01399927888836161,-3.446210908631752,-0.14238317574462556,-1.207341417710933,-1,0.491505763087077,0.03115092811599557,0.790538701047912,0.6843635052524294
4576,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:03:42,4,6,196,1,2,2,3,40,15,1,2,1,86,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955,4.334,1,109.0,1,0,0,0,0,0,1,1,0,1,0,0,7422,0.0041695771584036034,-3.442041331473348,-0.06549285628138568,-1.2728342739923186,0,0.4258362100405967,-0.14532454462440342,0.8101125221867369,0.6810600768802902
4577,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:04:27,4,7,197,1,2,3,3,0,0,2,2,1,87,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824,4.625,2,106.0,0,0,0,0,1,1,0,0,1,1,0,0,7467,1.8581381500162624,-1.5839031814570856,0.584150166172865,-0.6886841078194537,1,0.3461812184626736,-0.1174076224324696,0.4086706720522008,0.343974881815225
4578,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:04:57,4,7,198,1,2,3,3,15,0,2,2,2,87,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.568,4.492,1,95.0,0,0,1,0,0,0,1,1,0,1,0,0,7497,-0.13462084217224457,-1.7185240236293302,0.06286748428856959,-0.6258166235308841,0,0.3084285876081271,0.01626732093216443,0.23249610882027139,0.3426583349404081
4579,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:05:26,4,7,199,1,2,3,3,15,15,2,1,2,87,112,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.892,13.212,3,119.0,0,1,0,0,0,0,1,0,1,0,1,0,7526,-0.13462084217224457,-1.8531448658015748,0.1962585539203232,-0.42955806961056087,-1,0.362448539394838,0.1255217353500903,0.27695979869752263,0.3426583349404081
4580,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:05:51,4,7,200,1,2,3,3,15,30,2,1,1,88,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.42,12.193,2,124.0,0,0,1,0,0,1,0,1,0,1,0,0,7551,1.9003526967541315,0.04720783095255676,0.7401590762956403,0.3106010066850794,0,0.4339503229582174,-0.02928856328269369,0.4466021265138362,0.336299509681067
4581,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:06:16,4,7,201,1,2,3,3,30,30,2,2,1,89,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.671,16.347,4,95.0,0,1,0,0,0,0,1,0,1,0,1,0,7576,1.8653791578277554,1.9125869887803122,0.6589211260485865,0.9695221327336659,1,0.3331599761121443,-0.1863178869006383,0.4311806560736104,0.3426583349404081
4582,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:06:59,4,7,202,1,2,3,3,40,30,2,1,2,89,113,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,28.27,20.967,7,123.0,0,0,1,0,0,0,1,1,0,0,0,1,7619,-0.13240086619223979,1.7801861225880724,1.091296675826968,2.060818808560634,0,0.2476324360575791,0.13819571901615418,0.5745658473397359,0.3422547029440436
4583,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:07:31,4,7,203,1,2,3,3,40,40,2,1,2,89,114,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,0.982,1,126.0,0,0,0,1,0,0,1,0,0,1,0,0,7651,-0.11087262349917393,1.6693134990888985,0.0013056412555666475,2.0621244498162006,-1,0.4713556951282985,0.10328795916643133,0.20405942158491353,0.3383404769998498
4584,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:07:48,4,7,204,1,2,3,3,40,55,2,1,2,89,115,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.624,9.833,3,121.0,0,0,0,1,0,0,1,0,1,1,0,0,7668,-0.14186184998373752,1.5274516491051608,0.6279041089924788,2.690028558808679,-2,0.3509203952240104,0.16482659236857672,0.4232553196587388,0.343974881815225
4585,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:09:28,4,8,205,1,2,3,4,0,0,1,2,1,90,115,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.851,6.477,1,114.0,0,1,0,0,0,0,1,1,0,1,0,0,7768,0.0041695771584036034,1.5316212262635645,-0.11593316619211247,2.5740953926165666,-1,0.6361822874968752,0.1161578133676367,0.793299085549828,0.6810600768802902
4586,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:10:11,4,8,206,1,2,3,4,15,0,1,1,1,91,115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477,1.765,1,108.0,0,0,0,1,0,0,1,0,0,1,0,0,7811,-0.05084237275543524,1.4807788535081292,-0.12041067396639515,2.4536847186501713,0,0.4670782085916471,-0.18097150400473422,0.8101438995963467,0.6910622495918973
4587,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:10:43,4,8,207,1,2,3,4,30,0,1,1,1,92,115,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.203,5.65,1,112.3839175891759,0,0,0,0,1,1,0,0,1,1,0,0,7843,-0.05084237275543524,1.429936480752694,-0.21969769054657595,2.2339870281035954,1,0.455210783492141,-0.12455005021680043,0.7770482274029531,0.6910622495918973
4588,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:11:16,4,8,208,1,2,3,4,40,0,1,1,1,93,115,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,22.537,19.538,5,123.0,0,0,0,1,0,0,1,0,1,1,0,0,7876,-0.014620587941617913,1.415315892811076,-0.2060353532788416,2.0279516748247537,2,0.3425281583748467,-0.0869154213810347,0.7695284115542588,0.6844764705348396
4589,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:12:07,4,9,209,1,2,4,4,0,0,2,1,1,94,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.802,21.651,4,118.0,0,0,0,1,0,0,1,1,0,1,0,0,7927,1.8581381500162624,3.273454042827338,0.6215838453030924,2.649535520127846,3,0.3682953621111063,-0.02053295587344456,0.42114856509561,0.343974881815225
4590,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:12:36,4,9,210,1,2,4,4,15,0,2,2,1,95,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.793,15.941,4,95.0,0,0,1,0,0,1,0,1,0,1,0,0,7956,1.889127376500826,5.1625814193281645,0.06860757607938506,2.718143096207231,4,0.3219952025014021,-0.1516655276292392,0.22649339985951966,0.3383404769998498
4591,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:13:25,4,9,211,1,2,4,4,30,0,2,1,2,95,116,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.385,9.819,3,123.0,0,0,0,1,0,0,1,0,0,0,1,0,8005,-0.1558552954596787,5.006726123868486,0.005519143242470381,2.7236622394497014,3,0.2166298344818671,-0.0348527199174834,0.2204581462340497,0.3465191446290325
4592,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:13:47,4,9,212,1,2,4,4,30,15,2,1,2,95,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.216,28.579,7,124.0,0,0,1,0,0,0,1,0,0,0,0,1,8027,-0.2026193759689957,4.80410674789949,0.6046018187793423,3.3282640582290437,2,0.2871424825839187,0.145109716427926,0.435740398249446,0.3550217047216356
4593,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:14:22,4,9,213,1,2,4,4,30,30,2,2,1,96,117,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.363,14.795,4,99.0,0,0,0,1,0,0,1,0,0,0,1,0,8062,1.9003526967541315,6.704459444653621,0.8537663129288425,4.182030371157886,3,0.3617395509097931,0.010629265948601585,0.4844712053915703,0.336299509681067
4594,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:15:07,4,9,214,1,2,4,4,40,30,2,2,1,97,117,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.979,1.715,0,112.3839175891759,0,0,0,0,1,1,0,0,0,1,0,0,8107,1.9003526967541315,8.604812141407752,0.045039033216309754,4.227069404374196,4,0.2977717485325203,-0.1740160742913385,0.2148954454873927,0.336299509681067
4595,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:16:52,4,10,215,1,2,5,4,0,0,1,1,1,98,117,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.384,9.43,3,122.0,0,0,0,1,0,0,1,0,1,0,0,1,8212,0.029692584311894255,8.634504725719646,-0.11611430843002712,4.110955095944169,5,0.1877234766184546,-0.1651659213136521,0.7847310357526929,0.6764195301251101
4596,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:17:25,4,10,216,1,2,5,4,15,0,1,1,1,99,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348,1.031,1,124.0,0,0,0,0,1,1,0,0,0,1,0,0,8245,0.01791244407858472,8.65241716979823,-0.07872444764053443,4.032230648303634,6,0.1326058272188682,-0.06870344452112899,0.801121036093627,0.6785613738038937
4597,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:18:08,4,10,217,1,2,5,4,30,0,1,1,1,100,117,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.164,3.654,1,114.0,0,0,0,0,1,0,1,0,1,1,0,0,8288,-0.05084237275543524,8.601574797042796,-0.1526052136645436,3.8796254346390904,7,0.1190200320973256,-0.03497671786930791,0.7994123863636305,0.6910622495918973
4598,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:18:51,4,10,218,1,2,5,4,40,0,1,1,2,100,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.957,8.536,2,125.0,0,0,0,1,0,0,1,0,1,1,0,0,8331,-2.0508423727554352,6.550732424287361,-0.7888323250923602,3.09079310954673,6,0.0976291093495603,0.00035694104337019583,0.5873366825543583,0.6910622495918973
4599,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:19:21,4,10,219,1,2,5,4,40,15,1,1,1,101,118,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,1.545,1,117.0,0,0,0,0,1,1,0,0,0,1,0,0,8361,-0.05084237275543524,6.499890051531926,-0.12041067396639515,2.9703824355803348,7,0.1193769731406958,0.18473261921104556,0.8101438995963467,0.6910622495918973
4600,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:22:31,5,1,220,2,2,0,0,0,0,2,1,1,102,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.471,19.016,4,109.0,0,0,0,0,1,1,0,1,0,1,0,0,8551,1.8749879352909486,8.374877986822874,0.9216006284726784,3.8919830640530133,8,0.2823617285606059,0.08875166731301991,0.51553756439391,0.3409112844925548
4601,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:22:58,5,1,221,2,2,0,0,15,0,2,1,2,102,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.115,7.759,3,120.0,0,1,0,0,0,1,0,1,0,1,0,0,8578,-0.9670586848358844,-0.9670586848358844,-0.05486149022454076,-0.9670586848358844,-1,0.2081286404537157,0.0021797480062584196,0.4707323982037812,0.4940106699701608
4602,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:23:16,5,1,222,2,2,0,0,15,15,2,2,2,102,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.238,12.235,3,94.0,0,1,0,0,0,0,1,1,0,1,0,0,8596,-0.09964730324586835,-1.0667059880817527,0.7441249787346647,-0.22293370610121976,-2,0.2845414765668643,0.10779320510743712,0.447924093993511,0.336299509681067
4603,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:23:51,5,1,223,2,2,0,0,15,30,2,1,1,103,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.941,14.503,4,126.0,0,0,0,1,0,1,0,0,1,1,0,0,8631,1.4867172406738467,0.42001125259209404,0.34897477200372334,0.12604106590250358,-1,0.3159218455611528,-0.03283982069362651,0.4540858437766256,0.4115059562411188
4604,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:24:40,5,1,224,2,2,0,0,30,30,2,1,2,103,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.944,26.301,7,118.0,0,1,0,0,0,0,1,0,1,1,0,0,8680,-0.5539979975780867,-0.1339867449859926,0.9053001870807014,1.031341252983205,-2,0.2517016558732378,-0.031154978747380546,0.6530993948862627,0.4189087268323794
4605,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:25:19,5,1,225,2,2,0,0,30,40,2,1,1,104,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.379,12.826,2,123.0,0,0,0,0,1,1,0,0,1,0,1,0,8719,1.893208836898102,1.7592220919121093,0.74353294733013,1.7748742003133349,-1,0.2847668668137723,-0.024065845470566893,0.450108036810676,0.3375983932912542
4606,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:25:52,5,1,226,2,2,0,0,40,40,2,1,2,104,122,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.549,14.807,3,114.0,0,0,0,0,1,1,0,0,1,1,0,0,8752,-0.4512901256824957,1.3079319662296136,0.14798330510516672,1.9228575054185015,-2,0.2276358104026709,0.022602021285778595,0.3664244769292208,0.4002345683059083
4607,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:26:27,5,1,227,2,2,0,0,40,55,2,2,1,105,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.801,8.323,4,81.0,1,0,0,0,0,0,1,1,0,0,0,1,8787,1.154708380720399,2.4626403469500127,-0.005485239738092312,1.9173722656804093,-1,0.3073688880995509,-0.0010120603129212813,0.4466021265138362,0.471871203505382
4608,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:27:06,5,1,228,2,2,0,0,40,40,2,1,1,106,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.279,4.692,2,115.0,0,0,0,0,1,1,0,0,1,0,0,1,8826,1.5487098743175043,4.0113502212675165,-0.21931510119776798,1.6980571644826412,0,0.2266237500897496,-0.14672057059640778,0.24399167482824258,0.4002345683059083
4609,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:27:37,5,1,229,2,2,0,0,55,40,2,1,2,106,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,19.453,19.119,5,124.0,0,0,1,0,0,0,1,0,1,1,0,0,8857,-1.1843043136660274,2.827045907601489,0.12192602491560872,1.8199831893982499,-1,0.1606483175031431,0.0,0.6020767795272121,0.533509875212005
4610,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:28:18,5,1,230,2,2,0,0,40,40,2,1,1,107,123,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.231,18.241,4,117.0,0,0,0,1,0,0,1,0,1,1,0,0,8898,0.8597233129333236,3.6867692205348126,-0.5410032562790139,1.278979933119236,0,0.2266237500897496,-0.023854752152735498,0.3664244769292208,0.5255048521939412
4611,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:29:00,5,1,231,2,2,0,0,55,40,2,1,1,108,123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.468,13.694,4,117.0,0,0,0,0,1,1,0,0,1,0,1,0,8940,1.879513933566934,5.566283154101747,0.6469864679860582,1.9259664011052942,1,0.1367935653504076,-0.07534310127905941,0.4224908448063747,0.3400883757151029
4612,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:30:03,5,2,232,2,2,1,0,0,0,1,2,1,109,123,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14.803,10.866,3,111.0,0,1,0,0,0,0,1,0,0,1,0,0,9003,-0.0470319107702204,5.519251243331526,-0.11660021198118031,1.809366189124114,2,0.1512806488106902,-0.041004976408250404,0.8101438995963467,0.6903694383218583
4613,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:30:43,5,2,233,2,2,1,0,15,0,1,1,2,109,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.044,22.882,6,122.0,0,0,0,1,0,0,1,1,0,1,0,0,9043,-1.9703074156881057,3.5489438276434204,-0.557348752650456,1.252017436473658,1,0.0957885889421572,-0.013820792173839691,0.6376528876792166,0.6764195301251101
4614,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:31:22,5,2,234,2,2,1,0,15,15,1,1,1,110,124,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.41,25.022,5,119.0,0,0,0,1,0,0,1,1,0,0,0,1,9082,-0.05084237275543524,3.498101454887985,-0.12041067396639515,1.1316067625072628,2,0.1374598566368505,0.006319817016811113,0.8101438995963467,0.6910622495918973
4615,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:32:03,5,2,235,2,2,1,0,30,15,1,1,2,110,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.637,10.863,2,125.0,0,0,0,0,1,0,1,1,0,1,0,0,9123,-2.0508423727554352,1.44725908213255,-0.7851821500053358,0.346424612501927,1,0.1021084059589683,-0.019923666973354903,0.5885534075833665,0.6910622495918973
4616,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:32:56,5,2,236,2,2,1,0,30,30,1,1,1,111,125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.476,5.077,1,115.0,0,0,0,0,1,1,0,0,1,1,0,0,9176,0.029692584311894255,1.4769516664444442,-0.10377144314337328,0.24265316935855374,2,0.1175361896634956,-0.016944659145725807,0.7888453241815775,0.6764195301251101
4617,2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,2:33:28,5,2,237,2,2,1,0,40,30,1,1,1,112,125,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.043,6.956,1,116.0,0,0,0,0,1,1,0,0,1,1,0,0,9208,0.01791244407858472,1.494864110523029,-0.1069066285172311,0.13574654084132265,3,0.0851637468132425,-0.052026863115499006,0.7917269758013947,0.6785613738038937
